objectid,title,classification,iiifurl,is_portrait
229667,"Couple listening, Free Huey Rally, De Fremery Park, Oakland, California",Photograph,https://api.nga.gov/iiif/11513f00-812d-4ba4-b9ff-ee347f7d438b,False
87591,"Guggenheim 375--Santa Fe, New Mexico",Photograph,https://api.nga.gov/iiif/7781b6a8-5360-4017-b7f7-dcbcfb1855cf,False
71509,"Independence Day, Terra Alta, West Virginia",Photograph,https://api.nga.gov/iiif/962fa477-3cb5-47a8-9681-fe0ebb7c7836,False
159538,Charley's Eye,Photograph,https://api.nga.gov/iiif/51c7fa12-5ea9-47fb-8ead-2767a0b69e42,False
116177,New Mexico,Photograph,https://api.nga.gov/iiif/8c15c9c2-b23e-4157-8ea5-030daab955cc,False
218937,Alfred Tennyson with his Sons,Photograph,https://api.nga.gov/iiif/2fada40e-0656-4140-abe5-a8f8c6f1507b,False
229049,View from the Back Seat,Photograph,https://api.nga.gov/iiif/9fd33781-a4a9-4329-ad92-2ebb92865d98,False
86607,11th Street story 52,Photograph,https://api.nga.gov/iiif/03c065bc-69cc-42dc-9d51-08a588eb4bc6,False
166610,Plate Number 109. Ascending a stepladder,Photograph,https://api.nga.gov/iiif/2a1000f3-f1f8-437e-8556-1154b0c63d74,False
70471,Subway Portrait,Photograph,https://api.nga.gov/iiif/eda28bae-66ff-4027-a2f9-9f31b0384594,False
36252,Equivalent,Photograph,https://api.nga.gov/iiif/6ab90944-ad1f-4fb9-a790-917b21481dd4,False
166719,Plate Number 232. Stooping to lift train and turning,Photograph,https://api.nga.gov/iiif/1f6c8e16-84f1-4266-8157-3d682a2773a9,False
136273,"Cottonwood leaves, Boulder County, Colorado",Photograph,https://api.nga.gov/iiif/15c5d5b1-f5ca-4cd0-b572-985bb9725089,False
175607,"Hasidic Wedding, New York",Photograph,https://api.nga.gov/iiif/330a5487-fa13-478d-b5e4-5131a5613951,False
222347,"Kids Hugging, West Oakland, California",Photograph,https://api.nga.gov/iiif/5183eaff-295d-46ad-9534-5a7fa2bddca2,False
89655,Mountainside--Landscape,Photograph,https://api.nga.gov/iiif/e0f5eec4-b278-4b3f-9a30-963f17a098f9,False
89764,Parade,Photograph,https://api.nga.gov/iiif/ae2cd008-b11f-46c5-8923-8c18191a0f5b,False
169312,"Street Demonstration, San Francisco",Photograph,https://api.nga.gov/iiif/53722034-b827-4354-b1c8-31d6f4e015e1,False
92305,"Grenade, Alhambra, Porte d'Entree de la Forteresse",Photograph,https://api.nga.gov/iiif/8622de16-9176-496f-88f8-d80356cd0f67,False
211876,"Black man being forced aside by police, New York City",Photograph,https://api.nga.gov/iiif/ca52cd69-e463-4fba-8c8c-1499434e3c55,False
89494,Zurich telephone directory--40 Fotos,Photograph,https://api.nga.gov/iiif/718c7922-5c07-43b9-a2db-b0868de6d645,False
158345,"Kerstin enjoying the wind, East of Keota, Colorado",Photograph,https://api.nga.gov/iiif/aa95cb1a-a5b1-4332-988b-25becdfffd18,False
89735,Eye,Photograph,https://api.nga.gov/iiif/fd990a37-cc07-4dc9-8aa3-b8bbe081d91b,False
160656,"From Bluffs at Merrimac, Minn. Looking Downstream",Photograph,https://api.nga.gov/iiif/d329c89a-6c9d-4a2a-9607-dcf5e94a9e5c,False
197826,Crabapples,Photograph,https://api.nga.gov/iiif/f64ead17-49c6-4cc8-9f0d-939a558b1ddf,False
135032,Untitled (Play on perspective with feet in foreground),Photograph,https://api.nga.gov/iiif/9f5ddfb1-ed01-4e4c-9d91-814246e2973a,False
200499,"100 Boots Taking the Hill (3). Lomas Santa Fe, California. June 13, 1972, 2:45 p.m.",Photograph,https://api.nga.gov/iiif/2ecede05-957b-4b76-8d46-56bba3c0011c,False
205205,"Georgian Writers' Union officials, tableaux actresses, audience front rows, Portrait of Titsian Tabidze onstage Tbilisi Music House December 10, 1985 dedication of Museum memorial to Poet friend of Pasternak killed by Stalin 1937. Bella Akhmadulina urged me to attend.",Photograph,https://api.nga.gov/iiif/8fd9e137-db52-40c5-86b5-cf9ae7542953,False
115690,Berlin,Photograph,https://api.nga.gov/iiif/11b7c155-f2fe-4653-944f-b74e5653b85a,False
86935,Switzerland C,Photograph,https://api.nga.gov/iiif/d60143a0-5c87-421f-a98a-12726b999e9b,False
71817,"Laundry Drying, Frank's House",Photograph,https://api.nga.gov/iiif/d718e394-d091-48c4-9f4e-3d4d4dc8793c,False
163943,"""Army Day"" Parade, Forbidden City, Beijing, China",Photograph,https://api.nga.gov/iiif/f4712ce4-6548-4106-8f2f-a2633e490c0c,False
171066,"Drug Search, Chicago",Photograph,https://api.nga.gov/iiif/b0f7eaea-3522-49a6-b0ec-b3f873293493,False
218147,Untitled (Macy's Day Parade float),Photograph,https://api.nga.gov/iiif/6a427287-9cb7-4a8e-887b-26b20782b74a,False
103270,Doylestown House--Stairway with Chair,Photograph,https://api.nga.gov/iiif/e8c3a1d8-66d1-491a-b9cf-811141dde87f,False
87171,London 60,Photograph,https://api.nga.gov/iiif/40a8331b-08b8-4e6b-9d55-6a459b6da534,False
89377,Fire--New York City no number,Photograph,https://api.nga.gov/iiif/9f621af5-f04e-409c-8914-17a6ff547bfa,False
229803,"Rancho Santa Gertrudis, Sur de Texas (Santa Gertrudis Ranch, South Texas)",Photograph,https://api.nga.gov/iiif/da629bfd-94f8-45a4-a0b8-7b25cf232f48,False
118645,"Cincinnati, Ohio",Photograph,https://api.nga.gov/iiif/88bf93b5-d7e7-43b9-b7e1-6232539bfa6e,False
89113,Switzerland 10,Photograph,https://api.nga.gov/iiif/1021dd4a-17b6-414f-a7d4-c0bab4d29441,False
223014,"API 21902673 Levelland, TX",Photograph,https://api.nga.gov/iiif/110b4adb-965d-4c2d-90e8-98579529ee35,False
89920,"Actor on cart--Filming ""Landammann Stauffacher""",Photograph,https://api.nga.gov/iiif/32ad7232-9c97-40bc-be14-d2ef7169a841,False
87974,"Harry Truman, Robert, Ethel, Eunice and Pat Kennedy--Convention 12",Photograph,https://api.nga.gov/iiif/ad2000bb-50ed-45ec-bfcc-4428160a6b36,False
226868,Wall in the Grand Canyon—Colorado River,Photograph,https://api.nga.gov/iiif/40173ff3-a0a6-46e3-91ac-120d4b1cebee,False
87398,"Guggenheim 28--Charleston, South Carolina",Photograph,https://api.nga.gov/iiif/d4c3c231-27f2-402a-b045-89eb432dcb72,False
173440,"Children's printing plant at Children's Republic, Budapest, Hungary",Photograph,https://api.nga.gov/iiif/6a396581-b34a-4a10-b0a6-affff8d750a9,False
174931,Untitled,Photograph,https://api.nga.gov/iiif/4a8cd111-fe01-4916-8e04-c476662ecd72,False
223651,Carrier Fighters Precede Dive-Bombers in Takeoff to Circle Protectively above the Carrier,Photograph,https://api.nga.gov/iiif/77cbbfeb-1bf5-4ac2-9ea7-9d0f10795ae5,False
89294,Mary and Andrea at 8 months no number,Photograph,https://api.nga.gov/iiif/4abfda9f-732e-4450-891b-dd3d1c3afde3,False
179461,"Men's Hat Shop, Jerusalem",Photograph,https://api.nga.gov/iiif/bc0c1274-441e-4902-87a5-cc0a8f11ddb6,False
84132,"Audience, Paris",Photograph,https://api.nga.gov/iiif/ea971e45-cf6a-49d7-84e1-bb314623ffe2,False
87871,"Guggenheim 675--Elko, Nevada",Photograph,https://api.nga.gov/iiif/3ab0ca69-3bbb-47b5-bf0e-e11fa05b8de1,False
166841,Plate Number 369. First ballet action,Photograph,https://api.nga.gov/iiif/9207f489-341e-469d-a259-0a06e55a77f4,False
75117,Washington D.C. Inauguration Day,Photograph,https://api.nga.gov/iiif/5aaa53e6-af92-463d-a04d-5c37a6391f1e,False
88487,Family--Wellfleet 8,Photograph,https://api.nga.gov/iiif/7999e96b-b66b-479d-b12d-e4cfd6d3811d,False
159514,They Satisfy,Photograph,https://api.nga.gov/iiif/c8dbf023-102f-47c1-bb0e-aada18c28cc0,False
89900,Doctors--Filming,Photograph,https://api.nga.gov/iiif/ab32291f-adec-4791-a647-ef8977027080,False
231117,"El sacrificio, La Mixteca, México (The Sacrifice, La Mixteca, Mexico)",Photograph,https://api.nga.gov/iiif/ce2b01b4-6447-48e8-bfef-5bc5dde4983a,False
87345,Andrea as infant IV,Photograph,https://api.nga.gov/iiif/06cc7f4b-ddc6-4a02-8c7f-6b4a82e0eed7,False
85085,"Ethel, Eunice, and Pat Kennedy, convention hall--Chicago",Photograph,https://api.nga.gov/iiif/e2dea639-b133-4df9-aaf9-8ca4be7503a8,False
84903,"Public ceremony--Casper, Wyoming",Photograph,https://api.nga.gov/iiif/f7b00038-a529-4e74-adff-f2a901251960,False
204814,"Army PFC., James J. Coon",Photograph,https://api.nga.gov/iiif/376c8477-2b87-488d-bfb7-6d2b9c8c7eae,False
89593,Rock formations--Landscape,Photograph,https://api.nga.gov/iiif/b9259258-47c6-4863-8fca-8703e8673c8f,False
226507,"Plate 32. Hanging Rock, Foot of Echo Canon",Photograph,https://api.nga.gov/iiif/a5c54d21-41c4-46c8-aab1-c5a7bc8ed0a5,False
70523,Subway Portrait,Photograph,https://api.nga.gov/iiif/c167e59b-f7b0-454b-ac0f-1712ef839963,False
213774,South Indiana,Photograph,https://api.nga.gov/iiif/895ec9ed-6293-4409-91a5-3469306570f9,False
89453,Family--Wellfleet no number,Photograph,https://api.nga.gov/iiif/2b1736d2-3dd7-41b0-978f-701dc943cf0e,False
172996,"Phoenix, I-17 and Carefree Highway, Prisoners of the Subdivision Wars",Photograph,https://api.nga.gov/iiif/19d10270-62c2-4cfb-b777-18da4bc1be4b,False
226671,Carpoolers #43,Photograph,https://api.nga.gov/iiif/70cb962f-7f98-4e09-93ee-c7a19bc86a7a,False
89164,Rock & roll--Alan Freed 10,Photograph,https://api.nga.gov/iiif/dafc727e-e2af-4801-a528-69a45d4025cb,False
88399,Nixon campaign 1,Photograph,https://api.nga.gov/iiif/fc686472-8978-42b8-b641-91631ec1d04a,False
136371,Crazyhorse Saloon,Photograph,https://api.nga.gov/iiif/d3424ace-f9de-44be-9f1f-fd262e6a49e0,False
167117,Plate Number 741. Bactrian camel. A: Walking. B: Racking,Photograph,https://api.nga.gov/iiif/8b5cbbef-20f1-4a02-a986-3f86612bb528,False
133401,Spiral (Spirala),Photograph,https://api.nga.gov/iiif/037c6c49-40e1-49a1-991e-bf37d9e772c5,False
136544,"Wall in the Grand Canyon, Colorado River",Photograph,https://api.nga.gov/iiif/b9e34268-51f9-445d-8578-3a335872cef4,False
85471,Peru 42,Photograph,https://api.nga.gov/iiif/96bb32b5-0746-40f8-985a-929e8e0c8f00,False
88361,Paris 6,Photograph,https://api.nga.gov/iiif/e5d3db9c-6840-458c-bba3-66d3b843ced3,False
137736,Ariadne,Photograph,https://api.nga.gov/iiif/e7e1e63a-cd84-4973-badc-bf6b75016541,False
154491,"Benjamin Boofer, Shenango Ingot Molds",Photograph,https://api.nga.gov/iiif/2ba09982-f2e9-431f-b6e1-955cbe3020f6,False
229807,"Rancho Santa Gertrudis, Sur de Texas (Santa Gertrudis Ranch, South Texas)",Photograph,https://api.nga.gov/iiif/dd2344fc-2f80-4745-80d9-e23b1c797f28,False
75120,City of London,Photograph,https://api.nga.gov/iiif/7a8500d5-e1ba-4637-8ce7-43c0bfa2ea3d,False
167010,"Plate Number 591. ""Pronto"" pacing, saddled",Photograph,https://api.nga.gov/iiif/97ebef21-903c-4f65-8153-e2de70af8713,False
84946,"Couple, street scene--Lincoln, Nebraska",Photograph,https://api.nga.gov/iiif/930431e5-9637-4511-a3c5-139fa4ffa561,False
226510,"Plate 35. Echo City, Looking Up Weber River",Photograph,https://api.nga.gov/iiif/c844768a-8651-4c5e-a6d3-ca3cd4dba12a,False
158213,Colorado,Photograph,https://api.nga.gov/iiif/0adcdd98-ffdd-4cb7-bcc4-5316515fed8a,False
135176,"Untitled (Woman ""feeding"" cow)",Photograph,https://api.nga.gov/iiif/13a1484b-502f-478d-8a74-c11348cfaa34,False
36312,Songs of the Sky or Equivalent,Photograph,https://api.nga.gov/iiif/781eae86-be18-46e5-ac45-92c31a5a696f,False
205717,A Bit of Katwyk,Photograph,https://api.nga.gov/iiif/db4613bc-5f5f-4131-8d4f-05848b7171df,False
158276,"Neahkahnie Mountain, Oregon",Photograph,https://api.nga.gov/iiif/14d8ad0d-33ac-4369-8787-35a3a0fc7926,False
213725,"Uncle Harry entering Barn, outside Norfolk, Nebraska",Photograph,https://api.nga.gov/iiif/ccb2a89d-318a-4a26-aa6f-091d1684b965,False
210762,"Planche XII – Cathédrale de Chartres, Portique du Midi (Plate XII – Chartres Cathedral, South Entrance)",Photograph,https://api.nga.gov/iiif/001d571c-d8b8-4080-9d38-ca42f8cfa383,False
85041,Man asleep at desk--Indianapolis,Photograph,https://api.nga.gov/iiif/1012690f-05bd-4acf-908a-9aece8abdaf8,False
86561,11th Street story 7,Photograph,https://api.nga.gov/iiif/9a6d1fe5-db10-44a7-a039-206dc79b1427,False
197892,"Zipolite, Mexico",Photograph,https://api.nga.gov/iiif/796c6b71-7cdf-411f-bf4d-1330ed2493b7,False
171105,"Evening Prayer, Muslim Father and Son, New York",Photograph,https://api.nga.gov/iiif/0ef079b1-350b-4feb-a916-cc0ffd092436,False
89968,"Swiss flag on mountain peak, Arosa",Photograph,https://api.nga.gov/iiif/1d8b39d6-da07-4b89-8a74-f8889529ad6e,False
150543,Fan as Eudemonist: Relaxing after an Exhausting Day at the Beach,Photograph,https://api.nga.gov/iiif/7527a0b4-b070-42fc-8614-69040dcc752b,False
84688,Woman inside shop--San Francisco,Photograph,https://api.nga.gov/iiif/2b71dc9b-46c4-4ace-9321-669a7a6bce1f,False
228908,The Edge of the Black Country,Photograph,https://api.nga.gov/iiif/c0417fbb-10ef-4a64-badc-ad80225447f2,False
217234,"Penn Station, New York",Photograph,https://api.nga.gov/iiif/016c8c3b-fba1-4189-bc00-1202901c3e15,False
84487,"Float, Rose Bowl Parade--Pasadena, California",Photograph,https://api.nga.gov/iiif/aeadfc34-f5bb-4827-ae43-154154bd61c7,False
206179,Lingerie,Photograph,https://api.nga.gov/iiif/9fa7317b-4202-483f-be72-3ac574fbc1be,False
218264,"Title from caption on object: ""Marine Who Made Movie of Famous Iwo Jima Flag Raising Dies in Action""",Photograph,https://api.nga.gov/iiif/f64f1b13-a4ab-44ca-8476-3ae2c20620f4,False
86883,"Trip south--Barcelona and south of France, Spain 6",Photograph,https://api.nga.gov/iiif/93c93c37-8aae-42a2-af35-29ff77376235,False
213750,Massachusetts,Photograph,https://api.nga.gov/iiif/a91f6b28-f3f5-46d8-9f7a-d7d0f6d844cb,False
170363,Ack-1 (Bohack Grocery),Photograph,https://api.nga.gov/iiif/8f094261-5216-46f0-89e5-4c79616a000e,False
87559,"Guggenheim 339--New Orleans, Louisiana",Photograph,https://api.nga.gov/iiif/441110e5-d80d-4007-aefe-4b61fbb8778e,False
172461,The X-Ray Plex,Photograph,https://api.nga.gov/iiif/6d17f73b-3be3-4868-91f0-5b1788cbe2be,False
116124,Entering Prison,Photograph,https://api.nga.gov/iiif/f7e50da6-2605-4c45-8c94-3fb41aff8866,False
226711,"Rocks and Beach, Isle of Man",Photograph,https://api.nga.gov/iiif/bb28a125-cc78-4470-8c0e-ddc47c15b754,False
127438,A Sketch,Photograph,https://api.nga.gov/iiif/e46f78ab-2c4e-401f-bda4-7ee8fd425b7b,False
212288,"The Chapter House, St. Mary's Abbey",Photograph,https://api.nga.gov/iiif/4d0a8dcf-c229-4d4c-8c69-3a6a91b9a0ef,False
35836,The Dying Chestnut Tree—My Teacher,Photograph,https://api.nga.gov/iiif/10dc4c98-cdc9-45ee-a0e2-5ff596b1bdea,False
213560,"Title from caption on object: ""Spectators Sit on the Lawn at the Stephen Armstrong Home...”",Photograph,https://api.nga.gov/iiif/be1efa55-3987-4f69-ba74-933ec5ae20e6,False
135018,Untitled (Two people in costumes),Photograph,https://api.nga.gov/iiif/530bb671-179a-484e-8ae1-80199340706c,False
211369,"SE Birds eye view, Clark & Sumner, Standard Petroleum Refinery, Pittsburg, Pennsylvania",Photograph,https://api.nga.gov/iiif/9007b432-3b1e-4b04-86f0-1e036c0217e8,False
89577,Fence--Landscape,Photograph,https://api.nga.gov/iiif/891f5660-8e84-4bb3-a92a-225d3bccaa5e,False
156829,The Circus,Photograph,https://api.nga.gov/iiif/23d7c356-b136-4739-b410-668685ac4931,False
86271,Early New York City 2,Photograph,https://api.nga.gov/iiif/8401180e-d0e2-4451-9b71-9c9db4587407,False
228790,"No. 289.—Sculpture of North Wing of Capitol, Washington, DC",Photograph,https://api.nga.gov/iiif/d970a532-975f-49ce-ad23-309d002b1ed0,False
66710,"Bridal Veil Fall, Yosemite National Park, California",Photograph,https://api.nga.gov/iiif/5a408286-95e0-4d76-9b35-fd06a7715437,False
87513,"Guggenheim 171--St. Petersburg, Florida",Photograph,https://api.nga.gov/iiif/5aebe434-0be8-4eaa-8f74-8e3ea430067e,False
226896,"College Point, Queens",Photograph,https://api.nga.gov/iiif/bb48c3fb-a576-4e4b-beae-4262a00c29fa,False
88151,Hollywood 13,Photograph,https://api.nga.gov/iiif/87060240-7586-4630-a767-1846ab1e708f,False
225862,"Manzanita, Oregon",Photograph,https://api.nga.gov/iiif/b2a95bef-0428-44cb-80df-97ce9004b10f,False
140231,"40 Fotos, page 2",Photograph,https://api.nga.gov/iiif/3e1b24bb-f0d2-4298-93b3-e63afd12b6bc,False
190913,"Untitled (women accused of collaboration, St. Tropez, France)",Photograph,https://api.nga.gov/iiif/8893a31b-03fb-4eaa-96bb-252bbd687b08,False
217235,"Carroll Street, Brooklyn, New York",Photograph,https://api.nga.gov/iiif/dcd6baa0-6956-48a6-83b3-e409f8b400ed,False
224729,Alabama,Photograph,https://api.nga.gov/iiif/16042e17-a2b5-45c1-b345-4d4d9910ada9,False
118509,Self-Portrait with Jim Dine,Photograph,https://api.nga.gov/iiif/f9be8a9f-2ea5-4db8-97a6-c3cac7e86d21,False
115835,Geoffrey Beane,Photograph,https://api.nga.gov/iiif/ee26a50f-3ae0-4b10-a2b2-de15d40751fd,False
173438,"Children playing with something that was once a doll, Naples, Italy",Photograph,https://api.nga.gov/iiif/499727c3-f202-4eea-bf2c-8926efa6f3f8,False
217984,The Hollywood Suites (Mirrors) #1,Photograph,https://api.nga.gov/iiif/407f4b1f-83fe-42a5-8301-ebff1573adfe,False
125705,Rue Saint-Jacques,Photograph,https://api.nga.gov/iiif/58fa545c-7c9b-47b4-941e-71831dd3d405,False
84560,"Robert Frank and Pablo--Santa Cruz, California",Photograph,https://api.nga.gov/iiif/7a246e6c-55cf-427d-9703-f6ac8e3145e4,False
136357,"Kalaat-El-Hosn, Deuxième Enciente, Extérieur, Tour d'Angle, sud-ouest",Photograph,https://api.nga.gov/iiif/6d9b77dc-6b9f-497a-ad4e-c26c788aa9d9,False
136392,Boston Common Snow Scene,Photograph,https://api.nga.gov/iiif/ce411b14-5db0-421f-876e-02ad764390ab,False
71820,"Company Houses, Gormania, West Virginia",Photograph,https://api.nga.gov/iiif/5c75ae94-37ed-4fd4-8f6f-09131c3d4880,False
79028,Streetworkers,Photograph,https://api.nga.gov/iiif/be3256ba-aea5-473e-9993-6e62d6c31ad9,False
171422,"Giant Camera, Atlantic City",Photograph,https://api.nga.gov/iiif/9d11d6d4-0a41-4e8f-acc2-8e24451537b6,False
118234,Self-Portrait,Photograph,https://api.nga.gov/iiif/b565989a-eef1-4400-b73c-fd1c66babae4,False
70979,Subway Portrait,Photograph,https://api.nga.gov/iiif/0bc84c28-2b89-4332-8867-3c0783a4610a,False
87147,London 35,Photograph,https://api.nga.gov/iiif/ec578c43-035a-47d0-9aeb-20972a8a0518,False
79517,"Hoboken, New Jersey",Photograph,https://api.nga.gov/iiif/7a039ae8-87af-4d16-967d-73d37255c9be,False
205409,"Diamond Plate, Duluth",Photograph,https://api.nga.gov/iiif/d3339aad-09c2-4f17-9392-1935a0ce1b1c,False
191460,Untitled,Photograph,https://api.nga.gov/iiif/a0cfe8bc-217a-42f3-9bda-065ed80d68a1,False
213727,"Through the Lace Curtain, near Norfolk, Nebraska",Photograph,https://api.nga.gov/iiif/fcdd045b-0618-450c-84dd-5e7da640af45,False
225856,"Manzanita, Oregon",Photograph,https://api.nga.gov/iiif/41051789-06ee-44d3-913f-919c0ba90237,False
85922,"Guggenheim 357/Americans 62--Houston, Texas",Photograph,https://api.nga.gov/iiif/9ba4653f-ada8-4e82-8ea5-07122795bd22,False
118522,New York City,Photograph,https://api.nga.gov/iiif/e9226c6e-133c-400e-a0d8-92a22ae3b066,False
88573,Allen Ginsberg and Peter Orlovsky--Kansas City 5,Photograph,https://api.nga.gov/iiif/25f1f3ec-6615-4430-94a0-a691831033d1,False
228322,"1953 Nash Rambler, Wilber's, Johnson City, New York",Photograph,https://api.nga.gov/iiif/c88645e7-fc28-440b-a024-158ab561c3f1,False
79108,Dock,Photograph,https://api.nga.gov/iiif/f9c1f605-78d4-4f2b-ac47-eaf66dcc54e8,False
150742,"New York City, New York 1970",Photograph,https://api.nga.gov/iiif/1aaae02c-a543-4893-aaf8-1f18b7675a99,False
89589,Snow-covered tree--Landscape,Photograph,https://api.nga.gov/iiif/2d959d3f-2bb9-43d0-9af5-c8ecd2a3e670,False
84951,"Pigs--Lincoln, Nebraska",Photograph,https://api.nga.gov/iiif/baecedce-530d-4fd1-9e5b-244c63fa63a0,False
139924,Stasi City (Floating Figure with Flask),Photograph,https://api.nga.gov/iiif/5f9a8994-2255-4fdd-80d4-a32b410c38f8,False
89743,Robert Frank,Photograph,https://api.nga.gov/iiif/0fe0b61c-eee4-4e2b-ab6c-58e9e12c19e4,False
158273,"Neahkahnie Mountain, Oregon",Photograph,https://api.nga.gov/iiif/a3844505-cc82-4cba-8a97-bc0cbe6d6922,False
115597,Plynojem (Gas Tank),Photograph,https://api.nga.gov/iiif/c8d402aa-ee15-488c-a90b-23e78869274b,False
87869,"Guggenheim 672--Reno to Elko, Nevada",Photograph,https://api.nga.gov/iiif/20faa356-22ed-4fd9-89fa-371fa97b08e5,False
36213,"Equivalent, Series XX No. 8",Photograph,https://api.nga.gov/iiif/e6972acf-8acd-4f99-87cc-09a5dcc3b96c,False
162040,C. (All Thumbs),Photograph,https://api.nga.gov/iiif/b17a67ea-bd3b-4c4d-8155-46765a3204fd,False
87435,Guggenheim 73/Detroit 5,Photograph,https://api.nga.gov/iiif/046e4f86-0550-4389-9398-5e359d28547f,False
166393,Tooth for an Eye: A Chorography of Violence in Orleans Parish #06-16,Photograph,https://api.nga.gov/iiif/46b607d5-7e80-4c2d-be08-338804c878c7,False
87222,Wales 32,Photograph,https://api.nga.gov/iiif/5f04cd5c-3494-4e6c-9bac-84318f2f3072,False
205236,"Ellie Dorfman in her big breakfast room, holding up a Xerox copy of N.Y. Times _White Shroud Poem_, January 1985. _Elsa's House Book_ photos fixed many Cambridge Poetry visitors.
",Photograph,https://api.nga.gov/iiif/1d09cbe9-b919-4ca5-9875-546c6296f84a,False
208604,"Power farming displaces tenants from the land in the western dry cotton area, Childress County, Texas
",Photograph,https://api.nga.gov/iiif/49f80d69-8647-4d9e-ab3c-e1dd5f416733,False
229137,White tape indicating boundary of containment area; the camp was technically not on American soil,Photograph,https://api.nga.gov/iiif/b6872c27-07c0-4741-a253-fca333d8fbe1,False
166541,Plate Number 38. Walking and opening a parasol,Photograph,https://api.nga.gov/iiif/f70dd483-dafc-430c-aa5f-4f633627db89,False
87689,"Guggenheim 490--Twentieth Century Fox film studio, Burbank, California",Photograph,https://api.nga.gov/iiif/e5b57295-cefa-4275-9b65-6ec65aa2491d,False
160845,Queen Victoria in Mourning,Photograph,https://api.nga.gov/iiif/5b3f253a-0f89-4942-9599-e333fa05b9a3,False
119461,"Street Fair, Paris",Photograph,https://api.nga.gov/iiif/f9f6ab1e-7578-45cb-a22f-8d7c49adf878,False
166506,Plate Number 2. Walking,Photograph,https://api.nga.gov/iiif/9c3f4b75-cfd0-4fdb-b8c9-d3297206f6c7,False
108758,Fontainebleau,Photograph,https://api.nga.gov/iiif/516343a0-8c7c-4fde-8d46-beadb45f0826,False
88034,"Bowery, New York City 2",Photograph,https://api.nga.gov/iiif/c4a034a1-c9d4-4dc3-bf54-2e3c27354a78,False
229788,"Espinazo, México (Spine, Mexico)",Photograph,https://api.nga.gov/iiif/59508fc3-2da4-4864-9a3d-ec8ad7044e8a,False
212304,Raglan Castle,Photograph,https://api.nga.gov/iiif/d86780f3-23cb-437a-9672-c3774bc673e2,False
36051,Songs of the Sky,Photograph,https://api.nga.gov/iiif/776f40b3-355e-42e7-a4eb-8f2290c0191a,False
213721,"Carousel near Media, Pennsylvania",Photograph,https://api.nga.gov/iiif/e796d512-2fa9-4c77-80fd-24eca1810d67,False
77671,Photo from TV with Painting,Photograph,https://api.nga.gov/iiif/2ec4ba2f-e7c1-43d5-9572-8f9cc003ab91,False
88215,Wardrobe--Hollywood 77,Photograph,https://api.nga.gov/iiif/de6b3ddc-0048-4289-b843-c0f94d005f33,False
84879,"Railroad car--Butte, Montana",Photograph,https://api.nga.gov/iiif/67f853fd-1f67-450f-8b8e-ba063e6911bc,False
86749,Paris 70B,Photograph,https://api.nga.gov/iiif/9745c1c2-63a3-476f-af51-d55591945fa5,False
163728,The Yosemite Valley from the Mariposa Trail,Photograph,https://api.nga.gov/iiif/ccf6f93b-3d6e-41c5-92f7-95be7e408db3,False
208597,"Richmond, California",Photograph,https://api.nga.gov/iiif/4d3e144b-65aa-45e6-81c3-37e0d8d773aa,False
88833,"Sue Lyons, ""Lolita"" 4",Photograph,https://api.nga.gov/iiif/8b811730-99c8-4914-a3f0-aba4e58b1658,False
226361,"Woman and Baby, Hidalgo",Photograph,https://api.nga.gov/iiif/f3a6d7ab-b76a-4cc8-be4c-9e528952002e,False
127031,Georgia O'Keeffe,Photograph,https://api.nga.gov/iiif/3b5edc71-6de6-422b-bace-34e9c66ea7f0,False
163867,"Tentation de Saint Antoine (Temptation of Saint Anthony), from Transmutations",Photograph,https://api.nga.gov/iiif/58a54a26-08a6-44d3-99f6-f5e0747bb53a,False
86345,Graduation--Early New York City no number,Photograph,https://api.nga.gov/iiif/74433964-f533-4de6-b667-5cbde5990506,False
118196,Self-Portrait,Photograph,https://api.nga.gov/iiif/60e883b4-72a4-4518-a84a-7d8edfae280a,False
213797,Can on Ground,Photograph,https://api.nga.gov/iiif/a9d4dd95-607f-435b-924f-3afc94ba1448,False
191466,Untitled,Photograph,https://api.nga.gov/iiif/039f93ee-c684-40ea-bf2c-347c51f0ed9e,False
66686,"Clearing Winter Storm, Yosemite National Park, California",Photograph,https://api.nga.gov/iiif/7faa7cfd-ae93-4320-93d7-fa9a2c7255cb,False
118273,Self-Portrait,Photograph,https://api.nga.gov/iiif/6e4d4037-e69c-40d7-9056-5e34c0a7dfd7,False
85433,Peru 12,Photograph,https://api.nga.gov/iiif/3b73c736-e57b-4d5e-b343-306caf2955ca,False
120736,"B Street, Sparks",Photograph,https://api.nga.gov/iiif/41c8b40c-261c-4878-87ae-790b00d137b4,False
166566,Plate Number 64. Running at full speed,Photograph,https://api.nga.gov/iiif/e68a6a99-3ae9-49d0-97ec-e473a972344c,False
226289,"759, Old Sydney Collieries Railway, Brakeman on Pilot Beam of Locomotive Number 18, 0-6-0 Type, Cape Breton Island, Nova Scotia",Photograph,https://api.nga.gov/iiif/815b5860-b978-4a0c-bd59-e3386d385f34,False
228273,"Camera Obscura: 5:04 AM Sunrise Over the Atlantic Ocean, Rockport, Massachusetts, June 17th",Photograph,https://api.nga.gov/iiif/dfc431c9-995b-4bf8-b301-38b271803510,False
88204,Hollywood 66,Photograph,https://api.nga.gov/iiif/20ffeffd-5392-4227-8831-4acb96ec69ef,False
35978,Lake George,Photograph,https://api.nga.gov/iiif/b53c95a6-cc7f-4019-92aa-a565e2f99ac8,False
